sample,class,cluster_0,cluster_1,cluster_2
VN_DR_BS_2-9_20250421_raw_vnir,DR,34.171312877225,48.574309970627255,17.254377152147736
VN_DR_BS_2-9_20250422_raw_vnir,DR,32.343850611719255,43.41854475209273,24.237604636188024
VN_DR_BS_2-9_20250423_raw_vnir,DR,24.04821548153476,49.40691733425928,26.544867184205955
VN_MD_BS_2-10_20250416_raw_vnir,MD,30.123943433029908,45.49089726918075,24.385159297789336
VN_MD_BS_2-10_20250417_raw_vnir,MD,51.30362039317748,37.34349584049821,11.352883766324302
VN_MD_BS_2-10_20250418_raw_vnir,MD,45.28535716862535,46.281040841704964,8.433601989669675
VN_MD_BS_2-10__20250414_corr_vnir,MD,74.58042524952019,22.09012514658251,3.329449603897303
VN_MD_BS_2-11_20250416_raw_vnir,MD,29.627656153824955,45.73867029241808,24.63367355375697
VN_MD_BS_2-11_20250417_raw_vnir,MD,28.947049231142437,51.06175568163951,19.991195087218053
VN_MD_BS_2-11_20250418_raw_vnir,MD,31.81154211783255,49.5096107027754,18.678847179392054
VN_MD_BS_2-11__20250414_corr_vnir,MD,76.84372299281634,20.555375236099,2.600901771084667
VN_MD_BS_2-12_20250416_raw_vnir,MD,18.58648207415413,54.16646053497832,27.24705739086754
VN_MD_BS_2-12_20250417_raw_vnir,MD,22.09740553210721,56.6566064329322,21.24598803496059
VN_MD_BS_2-12_20250418_raw_vnir,MD,18.8114175794276,55.23136986908129,25.957212551491104
VN_MD_BS_2-12__20250414_corr_vnir,MD,73.4974265904805,23.610146181003557,2.89242722851593
VN_MD_BS_2-13_20250416_raw_vnir,MD,40.79921252389877,36.440077990421564,22.760709485679673
VN_MD_BS_2-13_20250417_raw_vnir,MD,30.611468567950613,46.75644146885778,22.632089963191607
VN_MD_BS_2-13_20250418_raw_vnir,MD,30.961725882267142,47.706403771058056,21.3318703466748
VN_MD_BS_2-13__20250414_corr_vnir,MD,79.92885520038564,17.281204807260757,2.789939992353596
VN_MD_BS_2-13__20250415_raw_vnir,MD,30.002969284402457,46.102355998870934,23.894674716726602
VN_MD_BS_2-14_20250416_raw_vnir,MD,40.731590230013495,36.71939016214337,22.54901960784314
VN_MD_BS_2-14_20250417_raw_vnir,MD,43.60877481039663,38.73772744027075,17.65349774933262
VN_MD_BS_2-14_20250418_raw_vnir,MD,46.51647359711148,41.53904016849707,11.944486234391455
